리뷰,점수,감정판단
적극추천이요~ 귀여워죽겟어요 스폰지밥이제일 귀여운거 같아요 ㅋㅋ잘 입히고 있습니다 ~사이즈도 넉넉하고 좋아요,5,1
사이즈도 좋고 잘 맞아요~ 잘 입히고 있습니다~스폰지밥 노란색이 제일 귀여워요 잘 입힐께요~ 배송도 빠르고 좋았어요 ㅋㅋ,5,1
입혀보니 깜찍하구 귀여워요 강추합니다 ,5,1
입혀보니 깜찍하구 귀여워요 강추합니다 ,5,1
입혀보니 깜찍하구 귀여워요 강추합니다 ,5,1
괜찮아요 강아지가 작은 편이라 좀 풍덩해 보이는 것 빼곤 좋아요 면도 부드럽고 편하게 입힐 수 있을거 같으네요ㅣ,5,1
사이즈가 좀 큰것 빼곤 맘에 들어요,5,1
짱귀여워요♡,5,1
ㄱㅅㄷㅅ긋근긋ㄷㄱㅅ ㅡㄱㅅㄷㄱㅅㄷㅅㄱㄷㅅㄱㄷㅅㄱㄷㅅㄱㄷㅇㄷㄱㅇㄷㄱㅇㄷㅇㄱㄷㅇㄱㄷㅇㄱㄷㅇㄱㄴㅇㄱㅇㄱㄷㅇㄷㄱㅇㄷㄱ,5,1
농구복 노랑 너무 예뻐요!!! 진짜 맘에들어요 시원하라고 구멍 송송에 색감까지예쁘구 가격두 싸구요!! xl시켰는데 딱맞네요!! 사업번창하세여!!!감사합니당!!!,5,1
좋아요 스트라이프 티는 너무 이쁜데 같이 붙어있는 바지는 조금 추리닝 같네요 ㅎㅎ. 그래도 이쁘긴해용,5,1
귀여워요 살이 좀 찐거 같아 M으로 구매했는데 딱 맞아서 좋네요. 모자까지 씌우니 귀여움 2배입니다,5,1
입혀보니 이뻐요,5,1
짱 귀여워요!!,5,1
옷이 진짜 귀여워요,5,1
옷이 진짜 귀여워요,5,1
옷이 귀여워요,5,1
ㅂㄷㅅㅂㅈㅂㅊㅇㄷㅇㅌㅇㄷ ㄷㅅㅂㄷㅅ븐ㄷㅂㅅㄴㄱㄷㅋㄷㅅㅂㄷㅂㅅㄷㅂㄷㅂㅅㄱㄷㄱㄴㅂㄷㅇㅂㄷㅅㅂㄷㅂㅅㄷㅂㅅㄹㅂㄴㄱㄴㄱㄴㄱㄴㄱㄹㄱ,5,1
귀여워요 이거 입고 앙증맞게 돌아다니는 모습 보면 깨물어 주고 싶어요!!! 귀여워용!!!! 또 구매하러올게요,5,1
이뽀요 이뽀요 굉장히 귀엽고 깜찍한 옷이예요  맘에들어요ㅎㅎㅎ세탁해서꼬깃해졌는데ㅎㅎ 담엔 말릴때신경좀써야겠어요,5,1
귀엽네요 이쁘구 맘에들어요 지금은여름이라못입혔는데ㅎ 더울까봐욤 선선해지면ㅎㅎ기대중이예용ㅎㅎㅎㅅㅎㅎㅎ,5,1
빼송빠름ㅋ,5,1
이뻐용싸고,5,1
이뻐요 싸고저렴하고 그런데 사이즈가 생각보다커용ㅜㅜ1.5키로 말티즈는 원래 다s사이즈맞는데 여기껀커용ㅜㅜ 한치수다작게입히니까맞음,5,1
조던이다~~~ ㅎㅎㅎ 농구팀 같아욬ㅋ 더워서 나시티 보고있던 중에 발견한 도그아이!!! 아가두 넘나 귀엽구요 옷이 가벼워서 원래 옷입기 싫어한 울 아가가 안벗구 잘입구 다녀 더좋네요!!,5,1
넘나 추천이여 슈퍼맨~ 더울까봐 구멍송송!! 실용적이고 이쁜아이템인거같아요  울고양이랑 멍뭉이두 만족해하는 것같아여 감사합니다,5,1
정말대박아애요 너무싸서 ㅠㅠ걱정 ㅎㅎ 웬걸 ㅋㅋㅋ배공완정빨르시고 ㅋㅋㅋㅋ 원단도좋고 ㅋㅋㅋ사이즈도 다들딱!!! 17000원부터 무배에 ㅋㅋㅋ이가격에 이런옷울 ㅋㅋ진짜여기짱조아요 ㅎㅎ지비인는 비싼브랜두옷보다 더좋은둣 많이많이올려주새요~~,5,1
톰이아닌독 ㅋㅋㅋㅋ 아....이렇게 멍뭉이 레플두 너무 귀엽네요!! ㅎㅎㅎ사진을 이쁘게 찍어야하는데 ㅋㅋ 자꾸 움직여서 ㅎㅎㅎ 밤이기두 하구!! 제옷 산것보다 더 기분이 좋네요!!,5,1
ㄷㄱㅅㄷㄱㅅㄷㅅㄱ,5,1
사이즈큼 한치수씩작게입히셈ㄱㅈㅅㄱㄷㅇㄱㄴㄱㅇㅅfqㅇㄱㄷㄴㅅㄱㅌㄱㅅㄱㄷㅇㄱㄷㅇㄱㅈㅇㄱㅈㅇㄱㅅㅇㅋㅈㅇㄱ,5,1
ㅅㄱㄷㅅㄱㄷㅅㄱㄷㅅ ㄱㅅㄷㅅㄱㄷㅅㄱㄷㅅㄱㄷㅅㄱㄴㅅㄱㄴㅇㄱㄷㄴㄷㄱㄴdqzfxagaubsonoeieue7uebenjeje,5,1
ㅈㄱㅇㄷㅅㄱㄷㅅㄱ ㄷㄱㅅㄷㅅㄱㄷㅅㄱㄷㅅㄱㄷㅇㄱㅈㅇㄱㅈㄴㄷㄴㅂㄱㄴㄷㅅㄷㄱㅇㅈㅇㄱㅈㅇㄱㅈㅇㄱㅈㅇㅈㄱㅇㅈㄱㅇㄷㄱㅇ,5,1
ㅅㄱㄷㅅㄱㄷㅅㄱㄷㅅㄱㄷㅅ ㅡㄱㅅㄷㄱㅅㄷㄱㅅㄷㄱㅅㄷㄱㅇㄷㄱㅇㅈㅅㄱㅇㄷㄴㅇㄱ ㄴㄱㅇㅈㅇㄱㅈㅇㄱㅈㅇㄱㅈㅇㄱㅈㅇㄱㅈㅇㄱㅈㄱㅇㅈㄱ,5,1
진짜 예뻐요ㅠㅠ,5,1
귀여워요ㅎㅎ,5,1
예뻐요!!,5,1
너무 예뻐요! 색도 더워보이지 않는 핑크에다가 메쉬? 그런 재질이라(구멍송송) 시원해보여요!!ㅎㅎ 정말 저렴한 가격에 잘 샀어요ㅎㅎ 배송도 엄청 빨라요!,5,1
귀여워요 지금 맞는 사이즈를 주문했는데 살짝 작은거 같아요ㅎㅎ 이런 고무줄이 많이 들어가 있는 옷을 살땐 한 사이즈 크게 사야겠어요ㅎㅎ 배송도 빠르고 좋습니다!,5,1
진짜 예뻐요ㅠㅠ 입혀보니까 굉장히 화사해보이고 예뻐요ㅠㅠ 시원해보이는데다가 리본이랑 레이스가 있어서 완전 공주풍 옷이에요ㅎㅎ 진짜 예뻐요! 배송도 빠르고 저렴해서 매우 만족스럽습니다ㅎㅎ,5,1
조아여! !~~ 가격저렴하구 기여워영 ,5,1
슥ㄷㅂㄹㅂ,5,1
ㄷㄱㄷㄱㅈㅂㅈㅎㄱ,5,1
ㄷㅅㅂㄷㅅㄷㅂㄷㄱㄷㅂㅌㄱㄷㄱㄷㅅㄱ스,5,1
ㅈㅂㅈㅂㅈㅂㅊㄱㅈㄱㅊㄱㅈㄱㅈㄱ,5,1
이쁨 선물한건데 받은분이 이쁘다고 만족하셔서 덩달아 뿌듯하네요  아직입은걸 못봤지만 가격도 저렴하고 이쁘다고하니 기분이좋아요 ㅋㅋㅋ 많이파세요~~하핳하,5,1
추처천 선물로 구매했는데 받으신분이 너무 만족했네요 잘산거같아요 가격대도 저렴하고 만족합니당 많이많이파세요~~ㅎㅎㅎ,5,1
선물한거라서 잘모르겠지만.. 받으신분이 만족하셨어요~ 너무 이쁘다고..ㅋㅋㅋ,5,1
선물했는제 저는 아직못봐서 모르겟지만 받으신분이 만족했네요 이쁘다고 배송도 빠르고 만족합니다 ㅋㅋ,5,1
으악 너무예뻐요!!!! 담에 또구매할께욥!!!!,5,1
요번 축구에 아르헨이랑 한국 응원해야겠어요 메시 화이팅!!!,5,1
총 5개를 시켰는데요~아직한개는 안왓어요 근데 디자인이 넘나 이뻐요!!! 또사장님이 넘나 싸게 파시니까!! 실제루 받아보니까 너무 이뻐요 실제로 입혀보니까 생각보다 더더 이뻐요! ,5,1
아우 ㅠㅠ 너무 이쁘고 기여워요ㅠㅠ 사진창이있다면 후기남기고 싶었는데 이런이쁜옷감사해여,5,1
예뻐요~ 저렴하구,5,1
만족합니다,5,1
좋아요~~,5,1
톰브라운이라니 ㅋㅋ 아 너무 ㅋㅋㅋㅋ 기엽고 신박한 디자인인거같아요!! 넘나귀여워요!!!,5,1
좋아요 가격저렴하고 질도 괜찮아보여요!!! 잘 입고 다니네요 ㅎㅎㅎ 이거 입히니 공주같아 보여요~~,5,1
귀여워요ㅜㅜ 진짜 짱짱 귀여워요ㅜㅜㅜㅜ 약간 큰 사이즈 시킨 것 같아 나중에 입혀야될 것 같아요ㅜㅜ 그게 넘 아쉬워요..,5,1
좋아요 좋아요,5,1
지구는 내가지킨다 장미오빠 장군이입니다. 둘이 세트로 입혀놨더니 지구를 지키러 출동해야 할것만같았어요. 파란색이 시원해보이고 예쁘네요.  사이즈도 잘 맞습니다. 지금 세탁해놨어요 ㅎ,5,1
맘에들어요.  너무 귀여워요. 가격대비 소재도 좋구요. 색상도 예쁩니다.  장미가 요즘 살이 쪄서 좀 찡기는것 빼곤  톡톡 튀고 귀엽습니다. 지구는  오빠랑 손잡고 지킨다 하하하,5,1
소재도 좋아요. 얇으면서도 소재가 좋으네요. 막 싸구려 그런 허접 재질이 아닙니다.  시원해보이고  예뻐요. 가방  매고 유치원가야겠어요.,5,1
지구는 내가지킨다.  장군오빠.,5,1
슈퍼맨  지구는 내가 지킨다 하하하. 난  여아인데...,5,1
좋습니다. 배송도 빠르고  저렴히 좋은 옷  구매했어요.  둘째랑 세트로 입고 유치원 보내야 겠어요 ㅎ,5,1
느므느므  잘어울려요. ,5,1
느므느므 잘 어울려요.,5,1
빠른배송굳,5,1
빠른배송굳,5,1
빠른배송굳,5,1
마음에들어요 ㅎㅎ 축구복 짱이쁨,5,1
스카프가 좀 큰데 이뽀요 ㅎ,5,1
마음에들어요 ㅎㅎ,5,1
귀여워요 스포티해요구,5,1
이ㅓ병 귀여워요,3,0
좋아요 귀여워요,3,0
귀여워요 이뻐요,3,0
귀여워요 좋아요,3,0
귀여워요 좋아요,3,0
귀여워여좋어요,3,0
이뻐요이ㅓ병이,3,0
좋아요 이뻐요,3,0
귀여워요ㅋㅋ,3,0
좋아요졸아여,3,0
이버요이뻐뇨,3,0
귀여워요위오,3,0
귀여위야귀어,3,0
귀여워요ㅋㅋㅋ,3,0
이뻐ㅓ여이뻐여,3,0
이뻐ㅕ이뻐요,3,0
잘 받았습니다. 저렴하고 품질도 좋네요.,3,0
저렴한데 품질이 이렇게 좋다니.,3,0
저렴한데다 품질까지 좋습니다.,3,0
저렴한데 품질이 참 좋습니다,3,0
싸고 품질도 좋고 이럴수가,5,1
싸고 품질 좋고 너무 좋넹.,5,1
저렴하고 품질도 좋네요.,5,1
잘 받았습니다. 저렴하고 품질도 좋습니다.,5,1
좋아요좋아요,5,1
좋아요좋아요,5,1
좋아요좋아요,5,1
좋아요좋아요,5,1
좋아요좋아요,5,1
좋아요좋아요,5,1
이뻐요이뻐요,5,1
이뻐요이뻐요,5,1
좋아요 좋아요좋아요,5,1
나시나시나시,5,1
우이우이우이우이,5,1
고양이 착샷입니다. 저희 고양이 털밀고 혹시 추울까봐 두꺼운 옷을 구매하게됬네요. 엄청 귀여워요. 지구를 부수고 싶습니다. 달려오면 모자에 달린귀가 팔랑거려요. 심장마비걸릴지경입니다. 다른 옷은 벗으려고하는데 이옷은 딱맘에 드는지 안벗어요. 따뜻한가봐요. 넘나 사랑스러워서 죽겠어요. 모자는 씌우지 못하겠어요. 진짜 죽을까봐요.,5,1
맘에들어요 ,5,1
맘에들어요 ,5,1
맘에들어요 ,5,1
맘에들어요 ,5,1
맘에들어요 ,5,1
맘에들어요 ,5,1
와우 제가 고른옷이 스판끼가 없어서인지 불편해 하네요.그래도 디자인은 이쁘고 입힐만 한거 같습니다.다음에 좀 더 사이즈 맞게 골라야 할거 같네요.,5,1
맘에들어요  맘에들어요 맘에들어요 너무 좋아 맘에들어요 맘에들어요 너무 너무 좋아 맘에들어요 맘에들어요,5,1
맘에들어요  맘에들어요 맘에들어요 너무 좋아 맘에들어요 맘에들어요 너무 너무 좋아 맘에들어요 맘에들어요,5,1
맘에들어요  맘에들어요 맘에들어요 너무 좋아 맘에들어요 맘에들어요 너무 너무 좋아 맘에들어요 맘에들어요,5,1
맘에들어요  맘에들어요 맘에들어요 너무 좋아 맘에들어요 맘에들어요 너무 너무 좋아 맘에들어요 맘에들어요,5,1
맘에들어요  맘에들어요 맘에들어요 너무 좋아 맘에들어요 맘에들어요 너무 너무 좋아 맘에들어요 맘에들어요,5,1
맘에들어요  맘에들어요 맘에들어요 너무 좋아 맘에들어요 맘에들어요 너무 너무 좋아 맘에들어요 맘에들어요,5,1
넘이뻐용 ㅠㅠ,5,1
저렴한가격 너무 잘 산 거 같 아 여 가 격 도 착하 고 ㅋㅋㅋㅋ 품질도 조아용ㅋㅋ 감사합니다 또 시킥게여,5,1
여름옷으로추천 옷이얇아서여름에실내에서입히기좋을거같아요 곧클거라조금크게구매했는데뒀다가나중에입혀야겠어요ㅎㅎ조금크네용,5,1
만족합니당,5,1
이뻐요ㅎㅎ귀요미예요 저렴한가격으로잘산거같아요,5,1
귀여워용잘쓸게요 강아지가신나게물고뜯고허네요귀여워요다음에또구매할때여기들려서구매할게요많이파시고 번창하세요 즐거운하루괴시길,5,1
허리가 긴 푸들이 입기에 좋아요,5,1
귀엽습니다 애기들이좋라해요,5,1
여름에 시원할거 같아요,5,1
또 구매 의향 있습니다  배송도 빠르고 마감처리등 잘 되어서 있어 마음에 듭니다. 조금 더 다양한 제품 있었으면 좋겠어요 ❤️,5,1
배송도 빠르고 옷 하나하나 포창하고 마감처리 잘 되어 있어서 마음에 듭니다 ,5,1
이뿌네요~ 얇은 나시티 사주고 싶었는데 가격도 저렴하고 너무 이뿌네요~특히 사이즈가 우리집 개랑 너무 맞아서 좋아요,5,1
너무이쁩니다.,5,1
너무이뻐요^^,5,1
너무이뻐요^^,5,1
너무이뻐요^^,5,1
너무이뻐요~,5,1
만족합니다~~ 우리집 개가 등길이가 길어서 옷 살때마다 짧앗는데 맞춘옷 처럼 사이즈가 딱 맞네요~ 만족합니다!!!,5,1
이쁘구 조아요,5,1
너무 이뻐용 또 구매할라구요 ㅋㅋ,5,1
애기가  살이쪄서 한치수 커게 시킬껄  약간 후회 되지만 다이어트 목표로 그냥 입히기로ᆢ,5,1
귀엽고  이쁩니다ㆍ,5,1
너무 귀엽네요~^^,5,1
좋아요 ㆍ만족,5,1
이쁘요~^^,5,1
전이게젤귀엽네요ㅋ,5,1
엄마가조아해여,5,1
다잘산듯해요,5,1
넘구여워요,5,1
어울리긴이게젤어울려요 배송도빠르고 만족,5,1
조금 작게 나온것 같아요,5,1
진짜대벅 ㅎㅎ,5,1
짱이에요 ㅎ헤,5,1
가격대비 좋아요,5,1
짱구ㅏ요마,5,1
강아지가 좋아합니다,5,1
만족합니다,5,1
딱맞고 예뻐요,5,1
대박 ㅎㅎㅎ,5,1
너무귀여워요 ㅁㄹㅁㅊㅎㄴㅎㄴㄱㅈㄹㅈㄹㅎㅋㄹㄹㅁㄹㅊㄴㅌㄹㄱㅊㅈㅊㅌㅎㄱㅈㅊㄴㅍㅎㅌㄹㅈㅊㄴㅍㅌㅎㄹㅈㅊㅊㅇㅍㄴㅍㅈㅍㄴㅊ,5,1
짱이에요 ㅁㅅㅁㄹㅁㅍㅎㅋㅅㅌㄱㅂㅊㅊㄴㅎㅌㄹㅁㄱㅈㄹㄴㅎㅎㅌㅈㄹㄹㄴㅅㄴㄹㅈㅊㄴㅎㅈㄹㅊㅈㅊㄴㄹㄴㅊㅈㅍㅎㅈㄹㅈㅊㅈㅊㄴㄹㄴㅍㅍㄴㅍㅇㅎ,5,1
도그아이짱짱맨 ㅁㅎㅁㅊㅍ몮ㅈㄹㅈㅊㅍㄴㅍㄴㅎㅈㄹㅈㅊㅈㄹㄹㅈㅊㅈㅊㄴㄹㄹㄴㅊㅈㅊㄴㅎㅎㅈㅊㅈㅊㅈㅍㅍㅈㄹㅈㅊㅈㅊㅊㄴㅍㄴㅍㄴ페,5,1
맘에듭니다 완전 맘에 들어요 잘 입히도록 하겟씁니다 감사하빈다.,5,1
암에 듭니다 완전 맘에 들어요 잘 입히도록 하겠습니다. 감사합니다.,5,1
예뻐요 평소 m사이즈 입는데 m샀더니 잘 맞아요. 색도 예쁘고 잘 맞는데 살짝 지저분한 얼룩이 묻어있네요ㅠㅠ,5,1
너무 이뻐요,5,1
너무 이뻐요,5,1
너무 이뻐요,5,1
맘에 듭니다 완저 남ㅁ에 들어요 자 ㄹ입지도록 하겠습니다 감사합니다.,5,1
굳굳 완전 맘에들으여요 잘 입히도록 하겠습니다. 감사합니다 수고하세요 감사합니다 고생하ㅔㅅ요!123,5,1
예뻐요!!,5,1
예뻐요!!,5,1
예뻐요!!,5,1
예뻐요! 사이즈도 아주 잘 맞고 색깔도 쨍하니 예뻐요! 마감은 깔끔하지못하지만ㅠㅠ 옷은 예쁩니다!!,5,1
규ㅜㄷ굳 완전 맘에들어요 잘 입히도록 하겠습니다 감사합니다 수고 하세요 감사합니다 고해새앟ㅅ낸ㅇㄹ1,5,1
예뻐요 상세사이즈보고 샀는데 살짝 작아요ㅠㅠ 그냥 원래 사이즈대로 시키는게 나을것같아요. 옷은 엄~~청 얇아요 예뻐요,5,1
귣귣 완전 맘에 들어요 잘 입히도록 하겠습니다 감사합니다 고새앟게쇼 감사합니다 수고하세요.ㄴㅁㅇㄹ,5,1
너무 귀여워요~^^,5,1
써어비스 대만족합니다,5,1
좋으제품입니다,5,1
귀여운 콩이 입혀보니 아주 귀여보여요 아장거리는 모습하고 달리는 모습이 아주멋있어 버려요 우리콩이는 완전 짱이래요,5,1
써비스 만족합니다,5,1
저렴하게 잘 샀어요 사이즈가 조금 크네요 ㅠㅠ 그래도 만족해요,5,1
저렴하게 잘 샀습니다 만족해요,5,1
저렴하게 잘 삿습니다 조아요,5,1
가격저렴하고 품질 좋음  가격이 저렴해서 걱정했는데 하자도 없고 옷이 너무 이뿌고 좋아요~ 사이즈도 딱 맞네요!!!,5,1
옷도 딱맞고 하자없어서 너무 좋아여~,5,1
만족합니다~ 옷도 이뻐요!!!,5,1
만족합니다~^^,5,1
굿굿 카라가 잘 안접히긴하는데 다림질 해주면 괜찮을 것 같네요ㅋㅋ 영국 귀족강아지같아요ㅎ 귀엽네요,5,1
사이즈가 다른 XL보다 더 작네요ㅠㅠ,5,1
완전 귀엽고 따뜻해보여요,5,1
귀족 강아지같아요ㅋㅋ,5,1
좋아요 가격대비 진짜 좋아요 부드럽고 따뜻해하네요~ 엄청 좋아하는것 같아요 잠잘때 입힙니다ㅋㅋㅋ8,5,1
XL 사이즈가 다른 XL에 비해 작아요ㅠㅠ 신축성이 있어서 괜찮겠다생각했는데 꽉맞네요 아쉬워요ㅠㅠ,5,1
좀 작은듯 하지만 만족합니다,5,1
사이즈도 딱맞고 디자인이 넘 귀여요.저렴한가격에 만족합니다,5,1
대박 귀여워요~ 받고 단추가 아니라좀 아쉬웠지만 입혀놓고보니 그런 생각이 싹 날아갔네요. 저렴한 가격에 너무 귀여워요~ 아직 애기라 좀 크지만 너무 만족 스럽네요~,5,1
"옷은 정말 이쁜데, 팔은 엄청 낑기고 옷 자체 품이 너무 커요.",5,1
좋아요 딱맞스비다,5,1
구굿근ㅅㄱㄷㄱ,5,1
괜찮ㅇ·요 스피츠 1년 8키로 수컷 xxl맞아쇼 ㄱㄴㄱㄷㄱㅅㄱㄷㄱㅅㄱㄷㄱㅆ극싯ㄱ슧ㄱㅅ극ㄴㄱㅅㄱㅅㄱㅅㅋㄴ,5,1
좋아요 빨간색 완전 이뻐요!! 귀엽게 입히고 다니고 잇어요 안타까운건 강아지가 뒹굴면서 꼬리가 떨어져서 그게 아쉽네요ㅜ,5,1
좋아요 저희강아지한테는 사이즈가 살짝 작아서  친구강아지 입혔는데 이쁘네여 핑크색상에 캐쥬얼한 트레이닝복으로 집에서 자주입힌데여,5,1
좋아요 강아지 5kg인데 조금 작네요 친구 푸들한테 입혓더니 딱맞네요 너무 귀엽게 잘입히고 잇다네요,5,1
좋아요 집에서 편하게 막입히기 정말 좋아요 샛 노랑색 완전 귀엽구요 품도 널찍해서 편하게 입혀요!,5,1
ㄱㄴㄱㅈㄱㅈㄱ ㅂㄹㄷㄱㄴㄱㄴㄱㄴㄱㅅㄱㅅㅂㅅㄱㅅㄱㄷㄱㅅㄱㅅㄱㄷㄱㅅ큯ㄱㄷㄱㅅㄱㄷㄱㅅㄱㄷㄱ싯ㄱㄷㄱㅅㄱㄷㄱㅅㄱㅅㄱ,5,1
"빨강색 추가 구매! 하얀 말티즈에게 입히니 유치원에 보내야할 것 같이 귀엽네요. ^^천의 두께나 재질은 봄, 가을용으로 적합하겠지만..실내에서 입히거나 미용 전이라면 산책시에 입혀도 늦가을~초겨울까지도 괜찮을 것 같아요.그레이색이 예뻐서 빨강색도 추가 구매합니다.",5,1
젖소 대박 쉬엽네요~,5,1
가격대비 디자인 색상다좋아요,5,1
좋아요좋아요,5,1
완전 귀엽고 따뜻해보여요,5,1
귀족 강아지같아요ㅋㅋ,5,1
좋아요 가격대비 진짜 좋아요 부드럽고 따뜻해하네요~ 엄청 좋아하는것 같아요 잠잘때 입힙니다ㅋㅋㅋ8,5,1
XL 사이즈가 다른 XL에 비해 작아요ㅠㅠ 신축성이 있어서 괜찮겠다생각했는데 꽉맞네요 아쉬워요ㅠㅠ,5,1
좀 작은듯 하지만 만족합니다,5,1
사이즈도 딱맞고 디자인이 넘 귀여요.저렴한가격에 만족합니다,5,1
대박 귀여워요~ 받고 단추가 아니라좀 아쉬웠지만 입혀놓고보니 그런 생각이 싹 날아갔네요. 저렴한 가격에 너무 귀여워요~ 아직 애기라 좀 크지만 너무 만족 스럽네요~,5,1
"옷은 정말 이쁜데, 팔은 엄청 낑기고 옷 자체 품이 너무 커요.",5,1
좋아요 딱맞스비다,5,1
구굿근ㅅㄱㄷㄱ,5,1
괜찮ㅇ·요 스피츠 1년 8키로 수컷 xxl맞아쇼 ㄱㄴㄱㄷㄱㅅㄱㄷㄱㅅㄱㄷㄱㅆ극싯ㄱ슧ㄱㅅ극ㄴㄱㅅㄱㅅㄱㅅㅋㄴ,5,1
좋아요 빨간색 완전 이뻐요!! 귀엽게 입히고 다니고 잇어요 안타까운건 강아지가 뒹굴면서 꼬리가 떨어져서 그게 아쉽네요ㅜ,5,1
